id,name,address,postcode,a,b,lat,long,city,notes,website,history
272860,Gunnersbury Triangle Sports & Social Club,"The Pavilion, The Ridgeway, Acton",W3 8LN,519329,179405,51.500996,-0.282231,Hounslow,Sport venue,,
272877,Haniya Lounge,"45 Bell Road, Hounslow",TW3 3NX,513684,175403,51.466187,-0.364805,Hounslow,Closed,,
272881,Hanworth Royal Naval Association Club,"Royal Naval Association Club, Park Road, Hanworth",TW13 6PP,511805,171961,51.435616,-0.392926,Hounslow,serviceman's club,,
272917,Heston Catholic Social Club,"Heston Catholic Club, Eton Avenue, Hounslow",TW5 0HB,512966,177826,51.48811,-0.374373,Hounslow,Club,,
272967,Hounslow Sports & Social Club,"60 Grove Road, Hounslow",TW3 3FX,513724,175474,51.466817,-0.364213,Hounslow,Music club,https://hounslowsportsandsocialclub.org/,
272975,Hussar Bar and Restaurant,"The Hussar, 495-497 Staines Road, Hounslow",TW4 5AR,512083,175029,51.463144,-0.38797,Hounslow,Indian restaurant,,
273009,Indian Gymkhana Club,"Indian Gymkhana Club Ltd, Thornbury Avenue, Isleworth",TW7 4NQ,514781,177044,51.480717,-0.348492,Hounslow,Indian restaurant,,
273016,Inverness Lodge Social Club Ltd,"9 Boston Manor Road, Brentford",TW8 8DW,517548,177781,51.486774,-0.308424,Hounslow,Members club,,
273027,Isleworth Lions Club,"93 Heath Road, Hounslow",TW3 2NP,514409,175212,51.464324,-0.354438,Hounslow,Club,,
273029,Isleworthians Association,"Old Isleworthians Association, Wood Lane, Isleworth",TW7 5ED,515787,176754,51.477898,-0.334098,Hounslow,Sport club,,
273100,Keg & Cask Pub,"Keg And Cask Pub, 286 Bath Road, Hounslow",TW4 7DN,512187,176073,51.472505,-0.386129,Hounslow,,https://camra.org.uk/pubs/keg-cask-hounslow-121780,
273140,KTM ROX,"49 High Street, Feltham",TW13 4AB,510533,172843,51.443803,-0.410941,Hounslow,Nepalese restaurant,,
273160,Lamplighter,"66 Staines Road, Hounslow",TW3 3LF,513416,175502,51.467134,-0.368635,Hounslow,,https://www.craftunionpubs.com/lamplighter-hounslow?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,
273215,London Apprentice,"The London Apprentice, 62 Church Street, Isleworth",TW7 6BG,516724,176021,51.471122,-0.320852,Hounslow,,https://www.greeneking.co.uk/pubs/middlesex/london-apprentice?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,
273272,Masonian Bowling club,"Masonian Bowls Club, Riverside Drive, Chiswick",W4 2SH,521197,176398,51.473572,-0.256349,Hounslow,Members club,,
273303,Milford Arms,"The Milford Arms, 574 London Road, Isleworth",TW7 4EY,514987,176253,51.473557,-0.34577,Hounslow,,http://www.themilfordarms.co.uk/,
273328,Moon on the Square,"Unit 30 The Centre, High Street, Feltham",TW13 4AU,510582,173133,51.4464,-0.410151,Hounslow,Spoons,https://www.jdwetherspoon.com/pubs/the-moon-on-the-square-feltham/,
273330,Moon Under Water,"84-86 Staines Road, Hounslow",TW3 3LF,513369,175485,51.466986,-0.369313,Hounslow,Spoons,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-under-water-hounslow,
273376,New Inn,"The New Inn, 1 New Road, Brentford",TW8 0NX,517973,178059,51.489184,-0.302205,Hounslow,,https://camra.org.uk/pubs/new-inn-brentford-121713,
273406,Northumberland Arms,"11 London Road, Brentford",TW8 8JB,517260,177267,51.482212,-0.312733,Hounslow,,http://northumberlandarms.uk/,
273446,One Over the Ait,"One Over The Ait Kew Bridge Piazza, 8 Kew Bridge Road, Brentford",TW8 0FH,518940,177954,51.488045,-0.288321,Hounslow,,https://www.oneovertheait.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P163&y_source=1_MTIyMzcxMDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
273585,Queens Head,"The Queens Head, 123 High Street, Cranford",TW5 9PB,510826,177434,51.485013,-0.405294,Hounslow,,http://www.queens-head-cranford.co.uk/,
273586,Queens Head Chiswick,"12 Sutton Lane North, Chiswick",W4 4LD,520199,178094,51.48903,-0.270149,Hounslow,,https://holeinthewallchiswick.co.uk/,
273629,Rose and Crown,"220 Heston Road, Hounslow",TW5 0RH,513047,177585,51.485934,-0.373277,Hounslow,,http://www.roseandcrownheston.co.uk/,
273637,Royal Albion Public House,"The Royal Albion, 58 Hibernia Road, Hounslow",TW3 3RP,513423,175148,51.463946,-0.368645,Hounslow,,http://www.theroyalalbion.com/,
273638,Royal Antediluvian Order Of Buffaloes Hall,"Royal Antediluvian Order Of Buffaloes Adjacent 1 To 8 Sunbury Crescent, Sunbury Road, Feltham",TW13 4PE,509934,172000,51.43634,-0.419821,Hounslow,Social club,,
273639,Royal British Legion Club,"5-6 North Street, Isleworth",TW7 6BT,516432,175793,51.469126,-0.325131,Hounslow,Social club,,
273640,Royal British Legion Club,"72 New Road, Bedfont",TW14 8HT,508994,174132,51.455684,-0.432687,Hounslow,Social club,,
273641,Royal British Legion Club Ltd,"79 New Heston Road, Hounslow",TW5 0LG,512689,177476,51.48502,-0.378459,Hounslow,Social club,,
273642,Royal British Legion Club Ltd,"22 Cross Road, Feltham",TW13 6QW,512151,171767,51.433806,-0.388007,Hounslow,Social club,,
273643,Royal Oak,"The Royal Oak, 128 Worton Road, Isleworth",TW7 6EP,515360,175542,51.467102,-0.340645,Hounslow,,https://www.royaloakisleworth.co.uk/,
273729,Six Bells,"The Six Bells, 148 High Street, Brentford",TW8 8EW,517372,177278,51.482289,-0.311111,Hounslow,,https://www.six-bells-brentford.co.uk/,
273763,Sparrow Farm Residents Association @ Sparrow Farm Drive,"Central Parade, Feltham",TW14 0DQ,511352,173909,51.453217,-0.398828,Hounslow,Closed,,
273794,Staines Rugby Football Club Main Kitchen,"Staines Rugby Football Club, Snakey Lane, Feltham",TW13 7NB,510411,171529,51.432007,-0.413107,Hounslow,Sport venue,,
273813,Stoneywall Community Association,"Kilross Road, Feltham",TW14 8SA,509041,173433,51.449394,-0.43222,Hounslow,Charity,,
273838,Sun Inn,"The Sun, 148 Hanworth Road, Hounslow",TW3 1UG,513867,175444,51.46652,-0.362164,Hounslow,,https://thesunhounslow.co.uk/,
273913,The Airman,"The Airman, Hanworth Road, Feltham",TW13 5AX,511225,173110,51.446062,-0.400901,Hounslow,Closed,Pub,
273917,The Beehive,"The Beehive, 227 High Street, Brentford",TW8 0JG,517703,177447,51.483736,-0.306292,Hounslow,,https://www.beehivebrentford.co.uk/,
273918,The Beehive Albinuta Restaurant,"Flat The Beehive, 333 Staines Road, Feltham",TW14 9HF,509867,174121,51.455424,-0.420126,Hounslow,Romanian restaurant,,
273919,The Bell,"The Bell, 2 Staines Road, Hounslow",TW3 3JS,513594,175578,51.467778,-0.366049,Hounslow,,https://bell-hounslow.craftunionpubs.com/,
273920,The Bell and Crown,"11 Thames Road, Chiswick",W4 3PL,519301,177852,51.487043,-0.283161,Hounslow,,https://www.bell-and-crown.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P010&y_source=1_MTIyMzcxMTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
273921,The Bell on the Green,"661 Staines Road, Bedfont",TW14 8PA,508594,173619,51.451154,-0.43859,Hounslow,,https://thebellonthegreen.com/,
273922,The Black Horse,"The Black Horse, 203 Lampton Road, Hounslow",TW3 4EZ,513775,176708,51.4779,-0.363067,Hounslow,,https://www.blackhorsehounslow.co.uk/,
273925,The Brewery Tap,"The Brewery Tap, 47 Catherine Wheel Yard, Brentford",TW8 8BD,517712,177302,51.482434,-0.306217,Hounslow,,https://www.brewery-tap.co.uk/,
273927,The Brook,"38 New Road, Brentford",TW8 0NU,517809,177950,51.488244,-0.304605,Hounslow,,https://www.thebrookfreehouse.co.uk/,
273930,The Bulls Head,"The Bulls Head, Strand-On-The-Green, Chiswick",W4 3PQ,519682,177542,51.484177,-0.277765,Hounslow,,https://www.chefandbrewer.com/pubs/greater-london/bulls-head?utm_source=g_places&utm_medium=locations&utm_campaign=CB_pubpage,
273931,The Bulstrode Pub,"55 Lampton Road, Hounslow",TW3 1JG,513541,175919,51.470847,-0.366698,Hounslow,,https://bulstrodepub.com/,
273937,The Castle,"Castle Inn, 18 Upper Square, Isleworth",TW7 7BN,516471,175709,51.468374,-0.324603,Hounslow,Closed,https://www.castlepubisleworth.co.uk/,
273947,The Copper Cow,"2 Fauconberg Road, Chiswick",W4 3JY,520098,177839,51.486764,-0.271693,Hounslow,Bar and grill,,
273950,The Cross Lances,"Cross Lances, 236 Hanworth Road, Hounslow",TW3 3TU,513694,175198,51.464337,-0.364727,Hounslow,,https://thecrosslance.co.uk/,
273956,The Duke of York,"107 Devonshire Road, Chiswick",W4 2HU,521270,178161,51.489403,-0.254702,Hounslow,Closed,,
273962,The George,"The Lord Clyde, 77 Inwood Road, Hounslow",TW3 1XH,514055,175384,51.465942,-0.359468,Hounslow,,https://thegeorgerestaurant.co.uk/,
273963,The George IV,"George Iv Public House, 185 Chiswick High Road, Chiswick",W4 2DR,521097,178470,51.492223,-0.257078,Hounslow,,https://www.georgeiv.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P034&y_source=1_MTIyMzcxOTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
273965,The Globe,"The Globe, 104 Windmill Road, Brentford",TW8 9NA,517445,178196,51.490524,-0.309759,Hounslow,,http://www.theglobebrentford.com/,
273968,The Green Man,"Green Man, Green Man Lane, Feltham",TW14 0PZ,510116,175239,51.46542,-0.416195,Hounslow,,https://www.greeneking.co.uk/pubs/middlesex/green-man?utm_source=g_places&utm_medium=locations&utm_campaign=PS_pubpage,
273970,The Griffin Pub,"57 Brook Road South, Brentford",TW8 0NP,517943,177822,51.487062,-0.302706,Hounslow,,http://www.griffinbrentford.co.uk/,
273971,The Gunnersbury,"The Gunnersbury, 590 Chiswick High Road, Chiswick",W4 5RP,519794,178481,51.492594,-0.275849,Hounslow,,https://www.thegunnersburypub.com/,
273975,The Hare and Hounds,"Hare And Hounds, Windmill Lane, Isleworth",TW7 5PR,515395,178274,51.491646,-0.339253,Hounslow,,https://www.hareandhoundsosterley.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P038&y_source=1_MTIyMzcxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
273977,The Honeycombe,"The Honeycombe, 417 Staines Road, Hounslow",TW4 5AR,512284,175128,51.46399,-0.385036,Hounslow,,https://www.hungryhorse.co.uk/pubs/middlesex/honeycombe?utm_source=g_places&utm_medium=locations&utm_campaign=HH_pubpage,
273980,The Hound Public House,"210 Chiswick High Road, Chiswick",W4 1PD,521114,178538,51.492816,-0.256825,Hounslow,,http://www.thehound.london/,
273987,The Kings Arms,"The Kings Arms, 19 Boston Manor Road, Brentford",TW8 8EA,517373,177897,51.487852,-0.310885,Hounslow,,https://www.kingsarmsbrentford.co.uk/,
273988,The Lamb,"The Lamb Brewery, 9 Barley Mow Passage, Chiswick",W4 4PH,520731,178435,51.491983,-0.262373,Hounslow,,https://www.thelambchiswick.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,
273995,The Load of Hay,"The Load Of Hay, 330 Staines Road, Bedfont",TW14 9HD,509473,174028,51.454659,-0.425832,Hounslow,ukrainian pub,https://camra.org.uk/pubs/load-of-hay-galicja-restaurant-bedfont-east-121699,
274000,The Lord Nelson,"The Lord Nelson, 9-11 Enfield Road, Brentford",TW8 9NY,517531,178338,51.491783,-0.30847,Hounslow,,http://www.thelordnelsonbrentford.co.uk/,
274003,The Magpie and Crown,"The Magpie And Crown, 128 High Street, Brentford",TW8 8EW,517510,177329,51.482715,-0.309099,Hounslow,,https://camra.org.uk/pubs/magpie-crown-brentford-121711,
274009,The Old Pack Horse,"The Old Pack Horse, 434 Chiswick High Road, Chiswick",W4 5TF,520428,178532,51.492918,-0.266692,Hounslow,,https://www.oldpackhorsechiswick.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P061&y_source=1_MTIyMzcxMTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
274013,The Packhorse and Talbot,"The Pack Horse And Talbot, 145 Chiswick High Road, Chiswick",W4 2DT,521231,178504,51.492493,-0.255144,Hounslow,,https://www.greeneking.co.uk/pubs/greater-london/packhorse-and-talbot?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,
274020,The Pilot,"56 Wellesley Road, Chiswick",W4 4BZ,519668,178219,51.490258,-0.27774,Hounslow,,https://www.pilot-chiswick.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P128&y_source=1_MTIyMzcxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
274025,The Red Lion,"92-94 Linkfield Road, Isleworth",TW7 6QJ,515808,176268,51.473529,-0.333954,Hounslow,,https://camra.org.uk/pubs/red-lion-isleworth-121809,
274028,The Rising Sun,"The Rising Sun, 407 London Road, Isleworth",TW7 5AQ,515952,176529,51.475847,-0.331804,Hounslow,,https://www.risingsunisleworth.co.uk/,
274030,The Roebuck,"The Roebuck, 122 Chiswick High Road, Chiswick",W4 1PU,521401,178567,51.493022,-0.252674,Hounslow,,http://www.urbanpubsandbars.com/venues/the-roebuck?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,
274031,The Royal Horse Guardsmen,"Royal Horseguardsman, 23 Ealing Road, Brentford",TW8 0JU,518132,177750,51.486371,-0.300018,Hounslow,,https://camra.org.uk/pubs/royal-horse-guardsman-brentford-121718,
274039,The Swan Inn,"Swan Inn, Swan Street, Isleworth",TW7 6XA,516497,175766,51.468876,-0.324203,Hounslow,,https://www.theswaninnpub.com/,
274040,The Tabard,"The Tabard, 2 Bath Road, Chiswick",W4 1LW,521258,178860,51.495693,-0.254641,Hounslow,,https://www.greeneking.co.uk/pubs/greater-london/tabard?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,
274043,The Three Horseshoes,"1 Sunbury Road, Feltham",TW13 4PE,509868,172179,51.437957,-0.420714,Hounslow,,https://threehorseshoesfeltham.co.uk/,
274044,The Union,"Building 5, 566 Chiswick High Road, Chiswick",W4 5YA,519774,178712,51.494675,-0.27605,Hounslow,,http://chiswick.theunionbar.co.uk/food-drink/,
274045,The Victoria Tavern,"The Victoria, 56 Worple Road, Isleworth",TW7 7HU,516265,175261,51.464391,-0.327714,Hounslow,,https://camra.org.uk/pubs/victoria-tavern-isleworth-121816,
274047,The Watermans Arms,"The Watermans Arms, 1 Ferry Lane, Brentford",TW8 0AW,518042,177570,51.484769,-0.301376,Hounslow,,https://www.watermans-arms.co.uk/,
274048,The Weir Bar & Dining Room,"The Weir, 24 Market Place, Brentford",TW8 8EQ,517493,177434,51.483659,-0.309307,Hounslow,,https://www.theweirbar.com/,
274050,The White Bear,"198 Kingsley Road, Hounslow",TW3 4AR,513994,176440,51.475452,-0.360006,Hounslow,,http://www.whitebearhounslow.com/,
274052,The Woodlands Tavern,"The Woodlands Tavern, 29 St Johns Road, Isleworth",TW7 6NY,515549,176209,51.473051,-0.337703,Hounslow,,https://camra.org.uk/pubs/woodlands-isleworth-121818,
274057,Thistleworth Tennis Club,"Thisleworth Tennis And Social Club, 129 Ridgeway Road North, Isleworth",TW7 5LX,515216,177415,51.483955,-0.342101,Hounslow,Sport club,,
274145,Will to Win Tennis Centre,"Chiswick House Grounds, Burlington Lane, Chiswick",W4 2RP,521012,177528,51.483766,-0.258628,Hounslow,Sport club,,
274166,Wycombe House Cricket & Tennis,"385 Jersey Road, Isleworth",TW7 5PJ,515326,177913,51.48842,-0.34036,Hounslow,Sport club,,
